BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1279,46,,D4,"35-45 79TH STREET, 5E",,11372,,,,,,1939,2,D4,"376,875",11/23/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1279,46,,D4,"35-45 79TH STREET, 6H",,11372,,,,,,1939,2,D4,"355,000",12/18/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1279,46,,D4,"3545 79TH STREET, 5G",,11372,,,,,,1939,2,D4,"326,625",4/23/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1279,58,,D4,"35-21 79TH STREET, 1J",,11372,,,,,,1948,2,D4,"510,000",4/15/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1281,25,,D4,"35-40 82ND STREET, 3B",,11372,,,,,,1936,2,D4,"560,000",6/10/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1281,25,,D4,"35-40 82ND STREET, 3H",,11372,,,,,,1936,2,D4,"725,000",12/10/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1281,25,,D4,"35-40 82ND STREET, 4K",,11372,,,,,,1936,2,D4,"220,000",2/12/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1281,25,,D4,"35-40 82ND STREET, 5B",,11372,,,,,,1936,2,D4,0,6/3/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1281,33,,D4,"3550 82ND ST, 5C",,11372,,,,,,1937,2,D4,"385,000",6/17/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1281,33,,D4,"3550 82ND STREET, 3D",,11372,,,,,,1937,2,D4,"275,000",8/9/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1281,54,,D4,"35-45 81ST STREET, E3",,11372,,,,,,1937,2,D4,"185,000",4/26/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1281,54,,D4,"3545 81ST STREET, A8",,11372,,,,,,1937,2,D4,0,1/8/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1281,54,,D4,"3545 81ST STREET, F02",,11372,,,,,,1937,2,D4,"358,000",1/29/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1281,65,,D4,"35-21 81 STREET, 5L",,11372,,,,,,1930,2,D4,"326,412",10/4/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1282,175,,D4,"70-35 BROADWAY, C24",,11372,,,,,,1927,2,D4,"170,000",5/14/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1282,175,,D4,"70-35 BROADWAY, E12",,11372,,,,,,1927,2,D4,"280,000",5/4/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1283,16,,D4,"37-30 73RD ST, 1M",,11372,,,,,,1962,2,D4,"280,000",7/29/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1283,16,,D4,"37-30 73RD STREET, 5H",,11372,,,,,,1962,2,D4,"300,000",4/22/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1283,16,,D4,"37-30 73RD STREET, 5P",,11372,,,,,,1962,2,D4,"300,000",12/30/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1283,16,,D4,"37-30 73RD STREET, 6H",,11372,,,,,,1962,2,D4,"295,000",3/17/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1283,16,,D4,"3730 73RD STREET, 6E",,11372,,,,,,1962,2,D4,"140,000",2/9/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1284,15,,D4,"37-31 73RD STREET, 1G",,11372,,,,,,1962,2,D4,"348,000",1/11/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1284,15,,D4,"37-31 73RD STREET, 3S",,11372,,,,,,1962,2,D4,"442,500",4/20/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1284,15,,D4,"37-31 73RD STREET, 5B",,11372,,,,,,1962,2,D4,"410,000",5/10/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1284,15,,D4,"37-31 73RD STREET, 8J",,11372,,,,,,1962,2,D4,"295,000",5/3/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1284,15,,D4,"3731 73RD STREET, 7M",,11372,,,,,,1962,2,D4,"394,000",9/13/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1290,13,,D4,"37-16 80TH STREET, 22",,11372,,,,,,1921,2,D4,0,4/20/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1290,13,,D4,"37-32 80TH STREET, #22",,11372,,,,,,1921,2,D4,"725,000",4/19/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1291,12,,D4,"37-20 81 STREET, 3H",,11372,,,,,,1925,2,D4,"223,080",1/12/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1291,64,,D4,"37-21 80 STREET, 6C",,11372,,,,,,1928,2,D4,"497,775",4/19/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1418,1,,D4,"32-20 89TH STREET, 609",,11369,,,,,,1952,2,D4,"355,000",4/22/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1418,1,,D4,"32-22 89TH STREET, E-403",,11369,,,,,,1952,2,D4,0,5/13/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1418,1,,D4,"32-22 89TH STREET, E402",,11369,,,,,,1952,2,D4,"219,000",1/13/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1418,1,,D4,"32-25 88TH STREET, D-210",,11369,,,,,,1952,2,D4,"259,000",8/3/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1418,1,,D4,"32-45 88TH STREET, B610",,11369,,,,,,1952,2,D4,"110,000",3/31/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1418,1,,D4,"88-08 32ND AVENUE, F-508",,11369,,,,,,1952,2,D4,0,1/25/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1418,1,,D4,"88-09 NORTHERN BOULEVARD, 502",,11369,,,,,,1952,2,D4,"235,000",3/10/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1418,1,,D4,"88-09 NORTHERN BOULEVARD, A102",,11369,,,,,,1952,2,D4,"268,000",3/17/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1418,1,,D4,"88-11 NORTHERN BOULEVARD, A607",,11369,,,,,,1952,2,D4,"240,000",8/3/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-20 91 STREET, 209",,11369,,,,,,1953,2,D4,"342,000",4/13/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-20 91ST STREET, 105",,11369,,,,,,1953,2,D4,0,10/8/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-20 91ST STREET, 111",,11369,,,,,,1953,2,D4,0,6/14/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-20 91ST STREET, 307",,11369,,,,,,1953,2,D4,"235,000",10/4/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-22 91 STREET, 301",,11369,,,,,,1953,2,D4,"330,000",12/11/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-22 91ST STREET, 201",,11369,,,,,,1953,2,D4,"335,000",9/10/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-22 91ST STREET, 403",,11369,,,,,,1953,2,D4,"325,000",3/29/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-22 91ST STREET, 406",,11369,,,,,,1953,2,D4,"240,000",12/23/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-23 90TH STREET, 402",,11369,,,,,,1953,2,D4,"225,000",10/22/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-23 90TH STREET, 502",,11369,,,,,,1953,2,D4,"251,000",11/10/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-40 91ST STREET, 208",,11369,,,,,,1953,2,D4,0,5/26/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-40 91ST STREET, 610",,11369,,,,,,1953,2,D4,"250,000",2/2/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-43 90TH STREET, 302",,11369,,,,,,1953,2,D4,"255,000",4/30/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-43 90TH STREET, 405",,11369,,,,,,1953,2,D4,0,11/23/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-45 90TH STREET, 410",,11369,,,,,,1953,2,D4,0,11/9/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"32-45 90TH STREET, 507",,11369,,,,,,1953,2,D4,"235,000",3/11/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"3220 91ST STREET, 109",,11369,,,,,,1953,2,D4,"340,000",11/9/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"3222 91 STREET, 304",,11369,,,,,,1953,2,D4,0,6/9/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"90-09 NORTHERN BLVD, 602",,11369,,,,,,1953,2,D4,"225,000",9/1/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"90-10 32ND AVENUE, 503",,11369,,,,,,1953,2,D4,"330,000",11/25/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"90-10 32ND AVENUE, 504",,11369,,,,,,1953,2,D4,"335,000",7/23/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1420,1,,D4,"90-10 32ND AVENUE, 601",,11369,,,,,,1953,2,D4,0,7/23/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1421,1,,D4,"32-40 92ND STREET, B-408",,11369,,,,,,1952,2,D4,"295,000",4/28/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1421,1,,D4,"32-45 91ST STREET, A308",,11369,,,,,,1952,2,D4,0,9/30/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1421,1,,D4,"32-45 91ST STREET, A310",,11369,,,,,,1952,2,D4,"200,000",1/20/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1421,1,,D4,"91-08 32ND AVENUE, E-109",,11369,,,,,,1952,2,D4,"334,000",5/10/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1421,1,,D4,"91-10 32 AVENUE, E-505",,11369,,,,,,1952,2,D4,"200,000",11/30/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1421,1,,D4,"91-10 32ND AVENUE, E-406",,11369,,,,,,1952,2,D4,"227,000",3/11/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1421,1,,D4,"91-10 32ND AVENUE, E-603",,11369,,,,,,1952,2,D4,"310,000",11/17/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1421,1,,D4,"91-10 32ND AVENUE, E202",,11369,,,,,,1952,2,D4,"230,000",10/20/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1430,43,,D4,"33-33 82ND STREET, 4O",,11372,,,,,,1952,2,D4,"220,000",1/6/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1430,43,,D4,"3333 82 STREET, #4L",,11372,,,,,,1952,2,D4,"210,000",8/30/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1434,29,,D4,"86-11 34 AVE, 5K",,11372,,,,,,1951,2,D4,"200,000",8/5/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1434,29,,D4,"86-11 34 AVENUE, 3F",,11372,,,,,,1951,2,D4,"375,000",9/29/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1435,29,,D4,"87-09 34TH AVENUE, 4D",,11372,,,,,,1951,2,D4,"445,000",7/9/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1435,29,,D4,"87-09 34TH AVENUE, 5B",,11372,,,,,,1951,2,D4,"415,000",4/30/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1436,32,,D4,"88-11 34TH AVENUE, 5K",,11372,,,,,,1950,2,D4,"255,000",8/12/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-04 91ST STREET, 2L",,11372,,,,,,1957,2,D4,"330,000",3/31/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-05 90TH STREET, 4E",,11372,,,,,,1957,2,D4,"230,000",11/25/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-05 90TH STREET, 6A",,11372,,,,,,1957,2,D4,"325,000",8/17/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-05 90TH STREET, 6H",,11372,,,,,,1957,2,D4,"287,500",8/31/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-24 91 STREET, 2L",,11372,,,,,,1957,2,D4,"335,000",1/7/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-24 91ST STREET, 5V",,11372,,,,,,1957,2,D4,"349,000",8/20/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-25 90TH STREET, 2H",,11372,,,,,,1957,2,D4,"365,000",2/9/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-25 90TH STREET, 3B",,11372,,,,,,1957,2,D4,"252,000",12/21/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-25 90TH STREET, 3F",,11372,,,,,,1957,2,D4,"485,000",4/20/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-25 90TH STREET, 4H",,11372,,,,,,1957,2,D4,0,9/23/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-25 90TH STREET, 6-J",,11372,,,,,,1957,2,D4,"350,000",8/31/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-44 91ST STREET, 3V",,11372,,,,,,1957,2,D4,"425,000",8/17/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"33-45 90TH STREET, 3K",,11372,,,,,,1957,2,D4,"215,000",1/21/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"3325 90TH STREET, 1H",,11372,,,,,,1957,2,D4,"370,000",1/8/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1438,1,,D4,"3344 91ST STREET, 3V",,11372,,,,,,1957,2,D4,"240,000",11/30/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-06 92ND STREET, 2X",,11372,,,,,,1958,2,D4,"230,000",9/22/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-06 92ND STREET, 5T",,11372,,,,,,1958,2,D4,"235,000",1/21/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-06 92ND STREET, 5W",,11372,,,,,,1958,2,D4,"280,000",6/4/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-07 91 STREET, 6F",,11372,,,,,,1958,2,D4,"385,000",7/26/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-07 91ST ST., 4G",,11372,,,,,,1958,2,D4,"250,000",10/18/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-07 91ST STREET, 1C",,11372,,,,,,1958,2,D4,"340,000",8/12/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-07 91ST STREET, 3D",,11372,,,,,,1958,2,D4,"345,000",6/28/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-26 92ND STREET, 1T",,11372,,,,,,1958,2,D4,"269,000",3/8/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-26 92ND STREET, 5V",,11372,,,,,,1958,2,D4,"360,000",4/14/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-27 91ST STREET, 6E",,11372,,,,,,1958,2,D4,"219,000",7/28/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-46 92ND STREET, 1T",,11372,,,,,,1958,2,D4,"240,000",12/22/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-46 92ND STREET, 1V",,11372,,,,,,1958,2,D4,0,3/31/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-46 92ND STREET, 4S",,11372,,,,,,1958,2,D4,"375,000",3/4/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-46 92ND STREET, 6T",,11372,,,,,,1958,2,D4,0,8/24/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-47 91ST STREET, 2B",,11372,,,,,,1958,2,D4,0,11/19/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"33-47 91ST STREET, 4H",,11372,,,,,,1958,2,D4,"379,000",4/13/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"3347 91 ST, 5F",,11372,,,,,,1958,2,D4,"415,000",6/30/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1439,1,,D4,"3347 91 STREET, 5C",,11372,,,,,,1958,2,D4,10,7/15/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-04 93RD STREET, 2X",,11372,,,,,,1958,2,D4,"212,000",10/5/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-04 93RD STREET, 3V",,11372,,,,,,1958,2,D4,"300,000",10/21/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-04 93RD STREET, 5X",,11372,,,,,,1958,2,D4,"205,000",6/8/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-05 92ND STREET, 3A",,11372,,,,,,1958,2,D4,"395,000",5/4/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-05 92ND STREET, 4C",,11372,,,,,,1958,2,D4,"352,500",5/19/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-05 92ND STREET, 4F",,11372,,,,,,1958,2,D4,"400,000",2/25/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-05 92ND STREET, 5D",,11372,,,,,,1958,2,D4,"315,000",1/13/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-24 93RD ST, 2X",,11372,,,,,,1958,2,D4,"224,000",11/12/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-24 93RD STREET, 1N",,11372,,,,,,1958,2,D4,"330,000",7/28/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-24 93RD STREET, 1X",,11372,,,,,,1958,2,D4,0,7/14/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-24 93RD STREET, 2N",,11372,,,,,,1958,2,D4,"385,000",10/13/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-24 93RD STREET, 4N",,11372,,,,,,1958,2,D4,"320,000",1/21/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-24 93RD STREET, 5VW",,11372,,,,,,1958,2,D4,"620,000",3/30/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-24 93RD STREET, 6P",,11372,,,,,,1958,2,D4,"375,000",6/18/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-25 92ND STREET, 1E",,11372,,,,,,1958,2,D4,"218,000",10/6/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-25 92ND STREET, 2C",,11372,,,,,,1958,2,D4,"365,000",5/5/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-25 92ND STREET, 4F",,11372,,,,,,1958,2,D4,"40,000",4/20/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-44 93RD STREET, 1N",,11372,,,,,,1958,2,D4,"350,000",5/14/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-44 93RD STREET, 4P",,11372,,,,,,1958,2,D4,"310,000",9/28/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-44 93RD STREET, 5V",,11372,,,,,,1958,2,D4,0,12/10/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-44 93RD STREET, 6M",,11372,,,,,,1958,2,D4,"245,000",7/30/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-44 93RD STREET, 6P",,11372,,,,,,1958,2,D4,"355,000",9/24/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-45 92ND STREET, 5J",,11372,,,,,,1958,2,D4,"340,000",2/19/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-45 92ND STREET, 6A",,11372,,,,,,1958,2,D4,"325,000",9/15/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"33-45 92ND STREET, 6K",,11372,,,,,,1958,2,D4,"239,000",2/23/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"3345 92 STREET, 4A",,11372,,,,,,1958,2,D4,0,7/22/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1440,1,,D4,"3345 92ND STREET, 2H",,11372,,,,,,1958,2,D4,10,7/21/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1442,1,,D4,"33-04 JUNCTION BLVD, 1S",,11372,,,,,,1959,2,D4,"320,000",11/16/2020
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1442,1,,D4,"33-04 JUNCTION BOULEVARD, 2-X",,11372,,,,,,1959,2,D4,"180,000",8/9/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1442,1,,D4,"33-04 JUNCTION BOULEVARD, 6M",,11372,,,,,,1959,2,D4,"265,000",6/17/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1442,1,,D4,"33-24 JUNCTION BLVD., 2L",,11372,,,,,,1959,2,D4,"288,000",2/12/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1442,1,,D4,"33-24 JUNCTION BOULEVARD, 2S",,11372,,,,,,1959,2,D4,"390,000",5/11/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1442,1,,D4,"33-24 JUNCTION BOULEVARD, 4-X",,11372,,,,,,1959,2,D4,0,7/20/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1442,1,,D4,"33-24 JUNCTION BOULEVARD, 5T",,11372,,,,,,1959,2,D4,0,7/20/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1442,1,,D4,"33-24 JUNCTION BOULEVARD, 6S",,11372,,,,,,1959,2,D4,"360,000",7/16/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1442,1,,D4,"33-44 JUNCTION BOULEVARD, 5-V",,11372,,,,,,1959,2,D4,"280,000",1/29/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1442,1,,D4,"33-45 94TH STREET, 3E",,11372,,,,,,1959,2,D4,"236,000",10/6/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1442,1,,D4,"33-45 94TH STREET, 5E",,11372,,,,,,1959,2,D4,"232,000",10/12/2021
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1442,1,,D4,"3304 JUNCTION BOULEVARD, 3S",,11372,,,,,,1959,2,D4,"310,000",7/19/2021
