"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
",TAX CLASS AS OF FINAL ROLL 18/19,"BLOCK
","LOT
","EASE-MENT
",BUILDING CLASS AS OF FINAL ROLL 18/19,"ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3526,2,,B3,1893 LACOMBE AVENUE,,10473,2,0,2,"2,242","1,930",1955,1,B3,"575,000",6/11/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3526,20,,B1,524 UNDERHILL AVENUE,,10473,2,0,2,"3,175","2,254",1965,1,B1,"595,000",8/14/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3526,44,,S2,1890 RANDALL AVENUE,,10473,2,1,3,"5,000","4,102",1928,1,S2,0,10/30/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3526,66,,B3,523 BOLTON AVENUE,,10473,2,0,2,"2,492","1,940",1945,1,B3,0,5/13/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3555,43,,B1,651 COMMONWEALTH AVENUE,,10473,2,0,2,"2,500","3,620",1940,1,B1,"635,000",5/30/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3555,45,,B1,647 COMMONWEALTH AVENUE,,10473,2,0,2,"2,500","3,620",1940,1,B1,"725,000",4/1/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3556,1,,B2,601 ST. LAWRENCE AVE.,,10473,2,0,2,"2,220","2,510",1931,1,B2,"670,000",9/6/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3556,14,,B1,624 COMMONWEALTH AVENUE,,10473,2,0,2,"2,200","2,900",1955,1,B1,0,11/22/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3556,37,,B1,655 ST. LAWRENCE AVENUE,,10473,2,0,2,"2,000","2,800",1955,1,B1,0,2/14/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3557,6,,B2,1783 RANDALL AVENUE,,10473,2,0,2,"2,400","2,075",1955,1,B2,0,2/13/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3557,6,,B2,1783 RANDALL AVENUE,,10473,2,0,2,"2,400","2,075",1955,1,B2,0,2/1/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3557,28,,B1,640 SAINT LAWRENCE AVE,,10473,2,0,2,"2,533","3,040",1925,1,B1,"749,000",7/31/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3560,43,,B1,1844 SEWARD AVENUE,,10473,2,0,2,"1,865","1,863",2000,1,B1,"450,000",6/17/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3594,31,,B1,1720 LAFAYETTE AVENUE,,10473,2,0,2,"2,100","2,052",1950,1,B1,0,6/7/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3594,38,,B1,1734 LAFAYETTE AVENUE,,10473,2,0,2,"2,100","2,052",1950,1,B1,0,12/10/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3595,33,,S2,758 ROSEDALE AVENUE,,10473,2,1,3,"2,500","3,929",1920,1,S2,0,9/26/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3596,33,,B1,716 COMMONWEALTH AVE,,10473,2,0,2,"2,800","3,250",1920,1,B1,0,5/16/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3598,4,,B1,1813 SEWARD AVENUE,,10473,2,0,2,"1,800","1,744",1960,1,B1,"452,853",7/1/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3598,4,,B1,1813 SEWARD AVENUE,,10473,2,0,2,"1,800","1,744",1960,1,B1,"5,000",1/28/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3598,51,,B3,745 TAYLOR AVENUE,,10473,2,0,2,"2,000","1,933",1930,1,B3,"220,000",8/27/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3598,62,,B3,725 TAYLOR AVENUE,,10473,2,0,2,"2,000","1,933",1930,1,B3,"565,000",8/22/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3599,14,,B1,718 TAYLOR AVENUE,,10473,2,0,2,"2,500","2,260",1920,1,B1,"455,000",6/24/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3599,23,,B1,736 TAYLOR AVENUE,,10473,2,0,2,"2,500","2,260",1920,1,B1,"680,000",4/18/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3599,48,,B1,747 THERIOT AVENUE,,10473,2,0,2,"2,100","1,932",1989,1,B1,0,10/25/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3599,59,,B1,725 THIERIOT AVENUE,,10473,2,0,2,"2,100","1,932",1989,1,B1,"600,500",8/26/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3651,23,,B3,920 WHEELER AVENUE,,10473,2,0,2,"2,442","1,848",1945,1,B3,0,5/22/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3651,31,,B3,936 WHEELER AVENUE,,10473,2,0,2,"2,442","2,048",1945,1,B3,0,10/29/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3651,48,,B3,945 ELDER AVENUE,,10473,2,0,2,"2,042","2,260",1935,1,B3,"455,000",12/3/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3659,46,,B3,939 FTELEY AVENUE,,10473,2,0,2,"2,500","1,260",1920,1,B3,"45,000",7/8/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3667,29,,B1,1839 STORY AVENUE,,10473,2,0,2,"1,743","2,310",1993,1,B1,"590,000",1/8/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3712,34,,B3,1068 EVERGREEN AVENUE,,10472,2,0,2,"1,600","1,380",1940,1,B3,"410,000",4/25/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3712,35,,B3,1070 EVERGREEN AVE,,10472,2,0,2,"1,600","1,530",1940,1,B3,"465,000",6/19/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3712,71,,B3,1025 WHEELER AVENUE,,10472,2,0,2,"1,665","1,482",1940,1,B3,"495,000",5/20/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3713,17,,B3,1032 WHEELER AVENUE,,10472,2,0,2,"2,000","1,890",1940,1,B3,"141,012",5/17/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3717,42,,B3,1057 STRATFORD AVENUE,,10472,2,0,2,"2,825","1,640",1940,1,B3,"485,000",11/21/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3717,46,,B3,1049 STRATFORD AVE,,10472,2,0,2,"2,825","1,640",1940,1,B3,"545,000",4/19/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3717,48,,B1,1045 STRATFORD AVENUE,,10472,2,0,2,"2,825","1,640",1940,1,B1,"455,000",5/22/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3730,44,,B3,1848 WATSON AVENUE,,10472,2,0,2,"2,000","2,200",1930,1,B3,"685,000",1/31/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3741,52,,B1,1157 WARD AVENUE,,10472,2,0,2,"2,500","2,920",1940,1,B1,"595,676",2/4/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3742,13,,B1,1124 WARD AVE,,10472,2,0,2,"2,500","2,680",1930,1,B1,"570,220",4/17/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3748,73,,B9,1693 WATSON AVENUE,,10472,2,0,2,"2,000","2,800",1960,1,B9,0,5/10/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3749,73,,B9,1719 WATSON AVENUE,,10472,2,0,2,"2,400","2,860",1955,1,B9,0,3/28/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3749,105,,B9,1130 CROES AVENUE,,10472,2,0,2,"2,000","2,860",1955,1,B9,"345,000",7/18/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3751,51,,B1,1153 COMMONWEALTH AVENUE,,10472,2,0,2,"2,058","2,223",2008,1,B1,"700,000",1/14/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3752,6,,B9,1767 WATSON AVE,,10472,2,0,2,"1,975","2,650",1955,1,B9,"750,000",10/8/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3752,8,,B9,1763 WATSON AVENUE,,10472,2,0,2,"1,975","2,650",1955,1,B9,10,2/7/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3752,44,,B2,1764 GLEASON AVENUE,,10472,2,0,2,"2,650","2,463",1930,1,B2,0,11/30/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3753,28,,B2,1144 ST LAWRENCE AVENUE,,10472,2,0,2,"2,500","2,196",1905,1,B2,0,2/4/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3753,56,,B2,1141 BEACH AVENUE,,10472,2,0,2,"2,500","2,048",1910,1,B2,"749,000",5/28/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3755,46,,B2,1838 GLEASON AVENUE,,10472,2,0,2,"5,325","1,764",1910,1,B2,0,7/1/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3755,73,,B1,1115 THIERIOT AVENUE,,10472,2,0,2,"2,000","1,920",1965,1,B1,0,3/22/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3757,14,,B2,1116 LELAND AVENUE,,10472,2,0,2,"2,500","2,000",1935,1,B2,"590,000",2/20/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3760,13,,B2,1214 NOBLE AVENUE,,10472,2,0,2,"2,531","2,345",1920,1,B2,"570,000",4/10/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3760,26,,B9,1234 NOBLE AVENUE,,10472,2,0,2,"1,992","1,780",1960,1,B9,"700,000",5/6/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3760,50,,B9,1237 ROSEDALE AVENUE,,10472,2,0,2,"3,500","1,960",1960,1,B9,"825,000",12/20/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3762,28,,B3,1240 COMMONWEALTH AVENUE,,10472,2,0,2,"1,063","1,346",1920,1,B3,"410,500",9/13/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3762,54,,B2,1217 ST. LAWRENCE AVENUE,,10472,2,0,2,"2,500","2,358",1920,1,B2,"785,000",4/30/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3763,1,,S2,1207 BEACH AVENUE,,10472,2,1,3,"1,500","2,762",1915,1,S2,"600,000",2/28/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3763,101,,B1,1209 BEACH AVENUE,,10472,2,0,2,"1,000","1,570",1915,1,B1,"627,000",7/2/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3765,31,,B2,1250 TAYLOR AVENUE,,10472,2,0,2,"2,500","3,141",1925,1,B2,"560,000",11/15/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3765,31,,B2,1250 TAYLOR AVENUE,,10472,2,0,2,"2,500","3,141",1925,1,B2,"555,000",2/25/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3765,47,,S2,1261 THIERIOT AVENUE,,10472,2,1,3,"1,250","2,588",1940,1,S2,0,11/14/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3765,60,,B2,1231 THIERIOT AVENUE,,10472,2,0,2,"2,500","2,859",1935,1,B2,"700,000",12/20/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3766,2,,B1,1857 GLEASON AVENUE,,10472,2,0,2,"1,600","1,600",1926,1,B1,"490,000",12/17/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3766,23,,B2,1232 THIERIOT AVENUE,,10472,2,0,2,"2,500","3,402",1930,1,B2,0,6/6/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3766,70,,B1,1221 LELAND AVENUE,,10472,2,0,2,"2,800","2,159",1960,1,B1,"600,000",11/18/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3766,70,,B1,1221 LELAND AVENUE,,10472,2,0,2,"2,800","2,159",1960,1,B1,"450,000",6/24/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3767,19,,B1,1212 LELAND AVENUE,,10472,2,0,2,"2,500","3,018",1930,1,B1,0,6/28/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3767,24,,B2,1220 LELAND AVENUE,,10472,2,0,2,"2,500","3,627",1920,1,B2,"585,000",7/1/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3767,24,,B2,1220 LELAND AVENUE,,10472,2,0,2,"2,500","3,627",1920,1,B2,"465,000",2/28/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3771,19,,B1,1236 EVERGREEN AVENUE,,10472,2,0,2,"2,467","2,604",1930,1,B1,"480,000",4/4/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3771,19,,B1,1236 EVERGREEN AVE,,10472,2,0,2,"2,467","2,604",1930,1,B1,0,4/9/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3772,53,,B1,1239 ELDER AVENUE,,10472,2,0,2,"2,500","2,648",1935,1,B1,"717,500",11/6/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3773,32,,B1,1254 ELDER AVENUE,,10472,2,0,2,"2,500","2,480",1930,1,B1,"550,000",4/9/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3773,51,,B1,1253 BOYNTON AVENUE,,10472,2,0,2,"2,442","2,560",1930,1,B1,0,8/20/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3774,73,,B1,1213 WARD AVENUE,,10472,2,0,2,"2,500","2,544",1930,1,B1,"475,000",1/24/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3775,21,,B1,1234 WARD AVENUE,,10472,2,0,2,"2,500","2,646",1930,1,B1,10,9/4/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3775,63,,B1,1235 MANOR AVENUE,,10472,2,0,2,"2,000","1,400",1930,1,B1,"665,000",9/23/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3775,70,,B1,1221 MANOR AVENUE,,10472,2,0,2,"2,000","1,400",1930,1,B1,"733,985",12/3/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3775,76,,B1,1209 MANOR AVENUE,,10472,2,0,2,"2,500","1,400",1930,1,B1,"700,000",12/19/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3776,21,,B3,1232 MANOR AVENUE,,10472,2,0,2,"2,000","1,652",1920,1,B3,"525,000",3/22/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3778,44,,B1,1245 HARROD AVENUE,,10472,2,0,2,"2,000","1,720",1930,1,B1,"500,000",12/31/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3778,74,,B1,1636 EAST 172 STREET,,10472,2,0,2,"1,692","1,720",1930,1,B1,"495,000",1/10/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3780,46,,B9,1251 FTELEY AVENUE,,10472,2,0,2,"2,025","2,800",1960,1,B9,0,4/17/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3781,31,,B9,1281 CROES AVENUE,,10472,2,0,2,"2,000","1,840",1960,1,B9,"700,000",10/24/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3781,33,,B1,1275 CROES AVENUE,,10472,2,0,2,"2,000","1,840",1960,1,B1,"700,000",6/11/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3781,45,,B1,1251 CROES AVENUE,,10472,2,0,2,"2,450","2,000",1960,1,B1,0,11/21/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3783,8,,B9,1248 NOBLE AVENUE,,10472,2,0,2,"1,933","2,593",1955,1,B9,"10,243",5/23/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3783,26,,B9,1291 ROSEDALE AVENUE,,10472,2,0,2,"1,782","1,750",1950,1,B9,"215,000",6/3/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3783,29,,B9,1283 ROSEDALE AVENUE,,10472,2,0,2,"2,490","2,620",1955,1,B9,"760,000",9/23/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3783,38,,B1,1261 ROSEDALE AVENUE,,10472,2,0,2,"1,992","2,800",1955,1,B1,0,1/19/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3784,38,,B9,1259 COMMONWEALTH AVENUE,,10472,2,0,2,"2,800","2,740",1955,1,B9,0,5/29/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3785,11,,S2,1256 COMMONWEALTH AVE,,10472,2,1,3,"2,262","4,368",1965,1,S2,10,10/29/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3785,29,,B1,1287 ST LAWRENCE AVENUE,,10472,2,0,2,"2,000","2,150",1930,1,B1,"755,000",9/23/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3867,35,,B3,1380 STRATFORD AVENUE,,10472,2,0,2,"2,500","2,498",1940,1,B3,"585,000",3/6/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3870,16,,B9,1322 METCALF AVENUE,,10472,2,0,2,"1,935","2,800",1965,1,B9,"600,000",11/6/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3871,21,,B1,1338 FTELEY AVE,,10472,2,0,2,"2,500","2,576",1920,1,B1,"299,990",4/4/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3871,21,,B1,1338 FTELEY AVENUE,,10472,2,0,2,"2,500","2,576",1920,1,B1,0,7/18/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3874,11,,B1,1322 ROSEDALE AVE,,10472,2,0,2,"2,500","3,685",1925,1,B1,"502,500",9/19/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3878,32,,B2,1820 MCGRAW AVE.,,10472,2,0,2,"2,017","2,292",1920,1,B2,"685,000",1/11/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3878,33,,B2,1822 MCGRAW AVENUE,,10472,2,0,2,"2,458","2,408",1920,1,B2,"620,000",3/20/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3878,42,,B2,1347 THIERIOT AVENUE,,10472,2,0,2,"2,500","2,154",1920,1,B2,"630,000",5/21/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3879,21,,B2,1338 THIERIOT AVE,,10472,2,0,2,"2,500","2,298",1920,1,B2,"749,000",1/3/2019
2,SOUNDVIEW,02 TWO FAMILY DWELLINGS,1,3892,24,,B9,1442 FTELEY AVENUE,,10472,2,0,2,"2,667","2,560",1920,1,B9,"514,216",12/16/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3458,3,,C0,1975 GILDERSLEEVE AVENUE,,10473,3,0,3,"2,200","3,080",1955,1,C0,"475,000",12/18/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3492,63,,C0,461 COMMONWEALTH AVENUE,,10473,3,0,3,"1,964","2,745",1970,1,C0,0,8/27/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3493,28,,C0,466 COMMONWEALTH AVENUE,,10473,3,0,3,"1,992","2,830",1975,1,C0,"650,000",2/21/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3493,52,,C0,449 SAINT LAWRENCE,,10473,3,0,3,"1,967","2,740",1975,1,C0,0,9/21/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3493,52,,C0,449 ST LAWRENCE AVENUE,,10473,3,0,3,"1,967","2,740",1975,1,C0,0,11/15/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3493,54,,C0,445 ST LAWRENCE AVENUE,,10473,3,0,3,"1,967","2,650",1975,1,C0,"500,000",3/22/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3493,69,,C0,415 ST. LAWRENCE AVENUE,,10473,3,0,3,"1,967","2,650",1975,1,C0,"670,000",6/4/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3493,71,,C0,411 ST LAWRENCE AVENUE,,10473,3,0,3,"1,950","2,745",1975,1,C0,0,3/14/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3499,46,,C0,463 BOLTON AVENUE,,10473,3,0,3,"2,500","2,985",1970,1,C0,"740,000",4/30/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3500,71,,C0,425 WHITE PLAINS ROAD,,10473,3,0,3,"2,000","2,800",1970,1,C0,"852,000",7/3/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3521,35,,C0,542 ST. LAWRENCE AVENUE,,10473,3,0,3,"2,362","1,968",2007,1,C0,"675,000",3/19/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3522,163,,C0,533 TAYLOR AVENUE,,10473,3,0,3,"2,500","3,045",2008,1,C0,"529,490",2/20/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3523,18,,C0,530 TAYLOR AVENUE,,10473,3,0,3,"2,000","2,750",1965,1,C0,0,10/22/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3524,12,,C0,500 SOUNDVIEW AVENUE,,10473,3,0,3,"4,650","3,510",1999,1,C0,0,12/11/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3525,36,,C0,572 LELAND AVE,,10473,3,0,3,"2,900","2,560",1960,1,C0,0,3/20/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3525,51,,C0,577 UNDERHILL AVENUE,,10473,3,0,3,"2,000","2,560",1960,1,C0,0,7/12/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3525,52,,C0,575 UNDERHILL AVENUE,,10473,3,0,3,"2,000","2,200",1960,1,C0,"630,000",4/29/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3527,37,,C0,562 BOLTON AVENUE,,10473,3,0,3,"2,000","2,800",1965,1,C0,"514,216",8/13/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3527,38,,C0,564 BOLTON AVENUE,,10473,3,0,3,"2,000","2,800",1965,1,C0,"700,000",8/30/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3555,27,,C0,650 ROSEDALE AVENUE,,10473,3,0,3,"2,500","2,500",1925,1,C0,0,3/19/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3556,402,,C0,627 SAINT LAWRENCE AVE,,10473,3,0,3,"2,758","2,460",1955,1,C0,0,1/21/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3556,403,,C0,625 ST LAWRENCE AVENUE,,10473,3,0,3,"1,950","2,360",1955,1,C0,"640,000",7/24/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3556,410,,C0,609 ST LAWRENCE AVENUE,,10473,3,0,3,"2,275","1,870",1915,1,C0,"525,000",7/26/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3559,38,,C0,1820 SEWARD AVENUE,,10473,3,0,3,"2,500","3,720",1960,1,C0,0,9/18/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3559,38,,C0,1820 SEWARD AVENUE,,10473,3,0,3,"2,500","3,720",1960,1,C0,"545,000",4/11/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3560,37,,C0,660 THIERIOT AVENUE,,10473,3,0,3,"7,500","3,280",1986,1,C0,"840,000",1/4/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3561,78,,C0,611 UNDERHILL AVENUE,,10473,3,0,3,"2,500","2,400",1925,1,C0,"395,000",11/19/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3594,20,,C0,730 NOBLE AVENUE,,10473,3,0,3,"2,500","3,450",1920,1,C0,0,10/3/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3594,21,,C0,732 NOBLE AVENUE,,10473,3,0,3,"2,500","3,640",1920,1,C0,0,10/31/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3595,47,,C0,737 COMMONWEALTH AVENUE,,10473,3,0,3,"2,500","3,550",1920,1,C0,"60,000",10/15/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3595,52,,C0,727 COMMONWEALTH AVENUE,,10473,3,0,3,"2,500","3,550",1920,1,C0,"725,000",5/17/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3595,53,,C0,725 COMMONWEALTH AVENUE,,10473,3,0,3,"2,500","3,550",1920,1,C0,0,2/16/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3597,26,,C0,730 ST LAWRENCE AVENUE,,10473,3,0,3,"2,500","2,406",1920,1,C0,"480,000",1/3/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3660,15,,C0,924 FTELEY AVENUE,,10473,3,0,3,"2,083","3,600",2006,1,C0,"770,000",5/29/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3710,58,,C0,1065 COLGATE AVENUE,,10472,3,0,3,"2,000","2,040",1945,1,C0,10,1/16/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3710,60,,C0,1061 COLGATE AVENUE,,10472,3,0,3,"2,000","2,040",1945,1,C0,"650,000",2/28/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3711,59,,C0,1051 EVERGREEN AVENUE,,10472,3,0,3,"2,600","2,580",1940,1,C0,"515,000",7/24/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3711,62,,C0,1041 EVERGREEN AVENUE,,10472,3,0,3,"1,900","1,959",1940,1,C0,"415,000",6/28/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3712,73,,C0,1021 WHEELER AVENUE,,10472,3,0,3,"2,200","3,432",1965,1,C0,"536,000",7/23/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3714,4,,C0,1004 ELDER AVENUE,,10472,3,0,3,"2,000","2,970",1960,1,C0,"700,000",2/28/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3714,22,,C0,1040 ELDER AVENUE,,10472,3,0,3,"2,000","2,970",1960,1,C0,0,7/10/2019
2,SOUNDVIEW,03 THREE FAMILY DWELLINGS,1,3714,26,,C0,1048 ELDER AVENUE,,10472,3,0,3,"2,000","2,970",1960,1,C0,"490,000",3/29/2019
