"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4040,135, ,A5,100 CUBA AVENUE                          ,            ,10306, 1 , -   , 1 ," 2,525 "," 1,232 ",1965,1,A5," 415,000 ",7/21/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4041,5, ,A5,9 WINHAM AVENUE                          ,            ,10306, 1 , -   , 1 ," 3,030 "," 1,152 ",1965,1,A5, -   ,9/9/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4041,12, ,A2,27 WINHAM AVENUE                         ,            ,10306, 1 , -   , 1 ," 2,525 ", 960 ,1925,1,A2," 435,000 ",9/12/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4041,98, ,A2,24 WEED AVENUE                           ,            ,10306, 1 , -   , 1 ," 2,525 ", 800 ,1920,1,A2," 232,500 ",2/19/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4047,39, ,A2,98 WEED AVENUE                           ,            ,10306, 1 , -   , 1 ," 2,525 ", 848 ,1965,1,A2," 293,550 ",3/9/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4048,18, ,A5,168 WEED AVENUE                          ,            ,10306, 1 , -   , 1 ," 2,500 "," 1,100 ",1970,1,A5," 400,000 ",3/3/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4048,28, ,A5,173 WINHAM AVENUE                        ,            ,10306, 1 , -   , 1 ," 2,500 "," 1,200 ",1970,1,A5," 495,000 ",12/6/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4048,28, ,A5,173 WINHAM AVENUE                        ,            ,10306, 1 , -   , 1 ," 2,500 "," 1,200 ",1970,1,A5, -   ,8/26/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4052,7, ,A5,252B TITUS AVENUE                        ,            ,10306, 1 , -   , 1 ," 1,456 "," 1,642 ",2000,1,A5," 435,000 ",8/16/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4053,18, ,A5,230 CUBA AVENUE                          ,            ,10306, 1 , -   , 1 ," 2,300 "," 1,480 ",1988,1,A5," 455,000 ",11/15/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4053,19, ,A5,228 CUBA AVENUE                          ,            ,10306, 1 , -   , 1 ," 1,400 "," 1,480 ",1988,1,A5," 370,000 ",7/22/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4053,43, ,A2,201 WEED AVENUE                          ,            ,10306, 1 , -   , 1 ," 3,900 "," 2,250 ",1950,1,A2," 430,000 ",6/21/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4053,57, ,A5,227 WEED AVENUE                          ,            ,10306, 1 , -   , 1 ," 5,000 "," 2,339 ",2015,1,A5," 519,307 ",6/7/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4053,57, ,A5,229 WEED AVENUE                          ,            ,10306, 1 , -   , 1 ," 5,000 "," 2,339 ",2015,1,A5," 519,307 ",4/19/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4058,1, ,A2,342 MILL ROAD                            ,            ,10306, 1 , -   , 1 ," 5,170 "," 2,136 ",1960,1,A2, -   ,7/11/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4058,1, ,A2,342 MILL ROAD                            ,            ,10306, 1 , -   , 1 ," 5,170 "," 2,136 ",1960,1,A2, -   ,7/11/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4058,44, ,A5,12 ISERNIA AVENUE                        ,            ,10306, 1 , -   , 1 ," 2,673 "," 1,170 ",1960,1,A5," 225,000 ",4/21/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4058,54, ,A5,30 ISERNIA AVENUE                        ,            ,10306, 1 , -   , 1 ," 2,500 "," 1,920 ",2008,1,A5, -   ,3/14/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4058,57, ,A5,40 ISERNIA AVENUE                        ,            ,10306, 1 , -   , 1 ," 2,550 "," 2,250 ",1989,1,A5," 410,000 ",6/30/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4058,260, ,A2,766 TYSENS LANE                          ,            ,10306, 1 , -   , 1 ," 3,906 "," 1,873 ",1960,1,A2," 465,000 ",7/5/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4058,334, ,A2,11 EVA AVENUE                            ,            ,10306, 1 , -   , 1 ," 3,813 "," 1,090 ",1960,1,A2, -   ,4/7/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4058,356, ,A2,44 EVA AVENUE                            ,            ,10306, 1 , -   , 1 ," 3,780 "," 1,873 ",1965,1,A2," 530,000 ",7/7/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4058,440, ,A5,23 ROBERTS DRIVE                         ,            ,10306, 1 , -   , 1 ," 2,457 "," 1,184 ",1965,1,A5, -   ,8/26/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4192,20, ,A2,22 2 STREET                              ,            ,10306, 1 , -   , 1 ," 7,500 "," 1,332 ",1945,1,A2," 710,000 ",12/29/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4194,20, ,A1,80 1 STREET                              ,            ,10306, 1 , -   , 1 ," 7,500 "," 2,418 ",1920,1,A1," 675,000 ",7/12/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4206,41, ,A5,226 3 STREET                             ,            ,10306, 1 , -   , 1 ," 2,500 "," 2,400 ",1915,1,A5," 445,000 ",5/17/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4214,33, ,A2,58 9 STREET                              ,            ,10306, 1 , -   , 1 ," 4,000 ", 800 ,1965,1,A2, 10 ,8/16/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4216,33, ,A1,38 7 STREET                              ,            ,10306, 1 , -   , 1 ," 5,000 "," 2,460 ",1945,1,A1," 462,386 ",2/8/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4217,26, ,A5,187 BEACH AVENUE                         ,            ,10306, 1 , -   , 1 ," 1,900 "," 1,700 ",2003,1,A5, -   ,3/28/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4218,37, ,A2,124 9 STREET                             ,            ,10306, 1 , -   , 1 ," 5,500 ", 960 ,1970,1,A2, -   ,5/2/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4220,59, ,A1,50 CODDINGTON AVENUE                     ,            ,10306, 1 , -   , 1 ," 4,000 "," 1,504 ",1925,1,A1," 610,000 ",6/28/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4221,21, ,A1,97 CODDINGTON AVENUE                     ,            ,10306, 1 , -   , 1 ," 8,000 "," 2,703 ",1925,1,A1," 875,000 ",10/11/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4222,19, ,A2,355 ROSE AVENUE                          ,            ,10306, 1 , -   , 1 ," 4,000 "," 1,304 ",1950,1,A2," 195,000 ",12/5/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4225,20, ,A1,28 STERLING AVENUE                       ,            ,10306, 1 , -   , 1 ," 4,000 "," 1,774 ",1925,1,A1," 640,000 ",8/1/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4226,1, ,A2,394 CLAWSON STREET                       ,            ,10306, 1 , -   , 1 ," 4,000 "," 1,112 ",1950,1,A2," 300,000 ",7/26/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4228,20, ,A2,104 STERLING AVENUE                      ,            ,10306, 1 , -   , 1 ," 5,000 ", 975 ,1950,1,A2," 540,000 ",11/28/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4228,60, ,A2,341 BEACH AVENUE                         ,            ,10306, 1 , -   , 1 ," 5,000 "," 1,365 ",1950,1,A2," 430,000 ",3/24/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4228,70, ,A1,325 BEACH AVENUE                         ,            ,10306, 1 , -   , 1 ," 3,000 "," 1,299 ",1945,1,A1," 395,000 ",11/4/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4229,80, ,A5,84 BEACH AVENUE                          ,            ,10306, 1 , -   , 1 ," 2,250 "," 1,700 ",2004,1,A5," 525,000 ",2/10/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4229,202, ,A2,11 BEHAN COURT                           ,            ,10306, 1 , -   , 1 ," 3,200 "," 1,050 ",1925,1,A2," 385,000 ",9/21/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4231,68, ,A2,95 ALLISON AVENUE                        ,            ,10306, 1 , -   , 1 ," 3,920 ", 820 ,1945,1,A2, -   ,1/4/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4237,11, ,A2,14 PRINCETON AVENUE                      ,            ,10306, 1 , -   , 1 ," 5,000 "," 1,240 ",1955,1,A2," 550,000 ",7/12/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4239,1, ,A2,355 TYSENS LANE                          ,            ,10306, 1 , -   , 1 ," 4,326 "," 1,008 ",1960,1,A2," 447,500 ",12/23/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4239,27, ,A5,1666 SOUTH RAILROAD AVE                  ,            ,10306, 1 , -   , 1 ," 2,034 "," 1,360 ",1975,1,A5," 398,000 ",11/23/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4241,28, ,A2,70 CANNON BOULEVARD                      ,            ,10306, 1 , -   , 1 ," 4,000 "," 1,144 ",1960,1,A2, -   ,2/17/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4242,29, ,A2,274 8 STREET                             ,            ,10306, 1 , -   , 1 ," 4,982 "," 1,776 ",1965,1,A2, -   ,3/9/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4242,39, ,A2,74 RENO AVENUE                           ,            ,10306, 1 , -   , 1 ," 6,096 "," 1,884 ",1960,1,A2, -   ,4/26/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4243,19, ,A2,264 BEACH AVENUE                         ,            ,10306, 1 , -   , 1 ," 4,000 "," 1,210 ",1945,1,A2," 340,000 ",7/21/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4246,7, ,A2,460 CLAWSON STREET                       ,            ,10306, 1 , -   , 1 ," 4,000 "," 1,320 ",1970,1,A2, -   ,1/14/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4246,15, ,A0,332 BEACH AVENUE                         ,            ,10306, 1 , -   , 1 ," 5,000 "," 1,112 ",1950,1,A0, -   ,8/30/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4246,23, ,A2,346 BEACH AVENUE                         ,            ,10306, 1 , -   , 1 ," 5,000 ", 960 ,1950,1,A2," 420,000 ",3/25/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4248,14, ,A2,223 PRINCETON AVENUE                     ,            ,10306, 1 , -   , 1 ," 4,000 ", 780 ,1950,1,A2," 450,000 ",8/5/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4248,28, ,A2,197 PRINCETON AVENUE                     ,            ,10306, 1 , -   , 1 ," 4,000 ", 936 ,1955,1,A2," 480,000 ",2/11/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4248,44, ,A2,200 ALLISON AVENUE                       ,            ,10306, 1 , -   , 1 ," 5,000 "," 1,130 ",1945,1,A2, -   ,5/7/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4249,44, ,A2,545 CLAWSON STREET                       ,            ,10306, 1 , -   , 1 ," 4,000 "," 1,152 ",1960,1,A2," 530,000 ",11/17/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4250,5, ,A2,254 10TH   STREET                        ,            ,10306, 1 , -   , 1 ," 4,217 "," 1,717 ",1955,1,A2," 610,000 ",12/5/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4250,15, ,A2,126 CANNON BOULEVARD                     ,            ,10306, 1 , -   , 1 ," 4,600 "," 1,226 ",1960,1,A2," 470,000 ",12/5/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4253,9, ,A2,417 TYSENS LANE                          ,            ,10306, 1 , -   , 1 ," 5,336 ", 912 ,1950,1,A2," 485,000 ",6/27/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4253,35, ,A2,451 TYSENS LANE                          ,            ,10306, 1 , -   , 1 ," 3,560 ", 960 ,1959,1,A2," 445,000 ",5/5/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4253,51, ,A2,138 RENO AVENUE                          ,            ,10306, 1 , -   , 1 ," 4,000 "," 1,100 ",1960,1,A2," 420,000 ",8/12/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4255,8, ,A2,497 TYSENS LANE                          ,            ,10306, 1 , -   , 1 ," 3,863 ", 960 ,1960,1,A2, -   ,3/7/2016
5,NEW DORP                 ,01  ONE FAMILY DWELLINGS                    ,1,4256,26, ,S1,2799 HYLAN BOULEVARD                     ,            ,10306, 1 , 1 , 2 ," 3,750 "," 3,440 ",1975,1,S1," 525,000 ",6/16/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3596,40, ,B3,31 PRESCOTT AVENUE                       ,            ,10306, 2 , -   , 2 ," 5,000 "," 1,532 ",1920,1,B3," 630,000 ",10/25/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3601,19, ,B3,74 BANCROFT AVENUE                       ,            ,10306, 2 , -   , 2 ," 5,000 "," 1,936 ",1930,1,B3," 605,000 ",5/11/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3601,33, ,B2,91 BRYANT AVENUE                         ,            ,10306, 2 , -   , 2 ," 5,610 "," 3,390 ",1955,1,B2," 750,000 ",1/14/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3606,23, ,B2,125 BANCROFT AVENUE                      ,            ,10306, 2 , -   , 2 ," 4,000 "," 1,945 ",1930,1,B2," 479,000 ",5/16/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3607,24, ,B2,115 BRYANT AVENUE                        ,            ,10306, 2 , -   , 2 ," 4,000 "," 4,000 ",1977,1,B2," 685,000 ",7/14/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3617,35, ,B2,243 BRYANT AVENUE                        ,            ,10306, 2 , -   , 2 ," 4,000 "," 2,496 ",1930,1,B2," 775,000 ",7/29/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3622,34, ,B9,1273 NORTH RAILROAD AVE                  ,            ,10306, 2 , -   , 2 ," 2,501 "," 3,450 ",1991,1,B9," 539,900 ",7/21/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3623,1, ,B3,92 OTIS AVENUE                           ,            ,10306, 2 , -   , 2 ," 5,050 "," 1,974 ",1937,1,B3," 632,500 ",1/4/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3624,23, ,B2,80 LOCUST AVENUE                         ,            ,10306, 2 , -   , 2 ," 5,000 "," 2,248 ",1935,1,B2," 600,000 ",8/3/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3636,26, ,B3,35 JACQUES AVENUE                        ,            ,10306, 2 , -   , 2 ," 4,590 "," 1,204 ",1925,1,B3," 529,000 ",7/25/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3646,51, ,B2,316 LOCUST AVENUE                        ,            ,10306, 2 , -   , 2 ," 4,000 "," 3,286 ",2011,1,B2," 200,000 ",10/12/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3649,42, ,B2,182 JACQUES AVENUE                       ,            ,10306, 2 , -   , 2 ," 8,000 "," 2,159 ",1955,1,B2," 700,000 ",8/4/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3960,127, ,B9,153 DARTMOUTH LOOP                       ,            ,10306, 2 , -   , 2 ," 2,750 "," 1,800 ",2005,1,B9, -   ,12/28/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3960,133, ,B9,135 DARTMOUTH LOOP                       ,            ,10306, 2 , -   , 2 ," 1,750 "," 1,800 ",2005,1,B9," 515,000 ",8/17/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,3960,154, ,B9,58 DARTMOUTH LOOP                        ,            ,10306, 2 , -   , 2 ," 1,820 "," 1,800 ",2005,1,B9," 493,000 ",9/30/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4031,50, ,B9,101 TITUS AVENUE                         ,            ,10306, 2 , -   , 2 ," 4,065 "," 2,950 ",2008,1,B9," 715,000 ",6/30/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4031,85, ,B9,15 WINDMILL COURT                        ,            ,10306, 2 , -   , 2 ," 2,210 "," 2,039 ",1999,1,B9," 565,000 ",8/18/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4035,1, ,B9,15 WEED AVENUE                           ,            ,10306, 2 , -   , 2 ," 2,525 "," 2,100 ",2004,1,B9," 440,989 ",3/7/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4038,3, ,B9,37 EBBITTS STREET                        ,            ,10306, 2 , -   , 2 ," 4,400 "," 1,632 ",1955,1,B9, -   ,11/18/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4038,89, ,B9,171 CUBA AVENUE                          ,            ,10306, 2 , -   , 2 ," 3,742 "," 1,472 ",1965,1,B9," 470,000 ",6/28/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4038,91, ,B9,175 CUBA AVENUE                          ,            ,10306, 2 , -   , 2 ," 3,742 "," 1,472 ",1965,1,B9," 470,000 ",6/28/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4047,14, ,B2,144 WEED AVENUE                          ,            ,10306, 2 , -   , 2 ," 5,320 "," 2,900 ",1989,1,B2, -   ,1/19/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4047,61, ,B1,135 WINHAM AVENUE                        ,            ,10306, 2 , -   , 2 ," 5,050 "," 2,346 ",1930,1,B1, -   ,6/22/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4054,31, ,B1,72 EBBITTS STREET                        ,            ,10306, 2 , -   , 2 ," 5,000 "," 1,912 ",1970,1,B1, -   ,5/24/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4194,17, ,B2,11 ROSS AVENUE                           ,            ,10306, 2 , -   , 2 ," 4,000 "," 2,358 ",1970,1,B2," 682,000 ",5/19/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4197,4, ,B9,197 3 STREET                             ,            ,10306, 2 , -   , 2 ," 3,000 "," 2,700 ",2003,1,B9, -   ,10/22/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4197,5, ,B9,199 3 STREET                             ,            ,10306, 2 , -   , 2 ," 3,000 "," 2,700 ",2003,1,B9, -   ,10/22/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4197,35, ,B2,104 2 STREET                             ,            ,10306, 2 , -   , 2 ," 7,500 "," 2,100 ",1991,1,B2, -   ,10/22/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4197,37, ,B2,100 2 STREET                             ,            ,10306, 2 , -   , 2 ," 3,700 "," 2,100 ",1991,1,B2, -   ,10/22/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4206,19, ,B2,151 NEW DORP PLAZA                       ,            ,10306, 2 , -   , 2 ," 4,524 "," 2,068 ",1930,1,B2," 465,000 ",2/12/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4216,45, ,B2,18 7 STREET                              ,            ,10306, 2 , -   , 2 ," 4,000 "," 1,528 ",1920,1,B2, -   ,12/12/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4220,44, ,B3,22 CODDINGTON AVENUE                     ,            ,10306, 2 , -   , 2 ," 4,000 ", 976 ,1920,1,B3," 350,000 ",2/18/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4226,56, ,B3,367 ROSS AVENUE                          ,            ,10306, 2 , -   , 2 ," 4,000 "," 1,409 ",1950,1,B3, -   ,10/18/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4229,121, ,B2,48 BEHAN COURT                           ,            ,10306, 2 , -   , 2 ," 6,100 "," 2,070 ",1990,1,B2, -   ,9/6/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4239,48, ,B2,273 8 STREET                             ,            ,10306, 2 , -   , 2 ," 4,827 "," 2,304 ",2015,1,B2," 911,333 ",9/8/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4239,49, ,B2,277 8 STREET                             ,            ,10306, 2 , -   , 2 ," 4,827 ", -   ,2015,1,B2," 905,224 ",2/19/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4240,10, ,B2,75 CANNON BOULEVARD                      ,            ,10306, 2 , -   , 2 ," 4,400 "," 1,503 ",1960,1,B2," 590,000 ",6/9/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4240,35, ,B2,80 PRINCETON AVENUE                      ,            ,10306, 2 , -   , 2 ," 4,000 "," 1,826 ",1980,1,B2, -   ,6/15/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4243,56, ,B2,41 LINDBERGH AVENUE                      ,            ,10306, 2 , -   , 2 ," 6,000 "," 1,010 ",1955,1,B2," 649,000 ",4/28/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4245,61, ,A2,160 ALLISON AVENUE                       ,            ,10306, 1 , -   , 1 ," 4,000 ", 650 ,1930,1,B2," 809,508 ",9/1/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4251,32, ,B3,200 PRINCETON AVENUE                     ,            ,10306, 2 , -   , 2 ," 10,000 "," 1,994 ",1955,1,B3, -   ,4/25/2016
5,NEW DORP                 ,02  TWO FAMILY DWELLINGS                    ,1,4251,48, ,B9,234 PRINCETON AVENUE                     ,            ,10306, 2 , -   , 2 ," 3,000 "," 1,760 ",1980,1,B9," 625,000 ",11/3/2016
5,NEW DORP                 ,03  THREE FAMILY DWELLINGS                  ,1,4211,1, ,C0,15 10TH   STREET                         ,            ,10306, 3 , -   , 3 ," 7,500 "," 3,800 ",1940,1,C0, -   ,6/14/2016
5,NEW DORP                 ,04  TAX CLASS 1 CONDOS                      ,1A,4229,1037, ,R3,62A FRANCINE COURT                       ,70A         ,10306, 1 , -   , 1 , -   , -   ,1988,1,R3," 280,000 ",9/14/2016
5,NEW DORP                 ,04  TAX CLASS 1 CONDOS                      ,1A,4229,1045, ,R3,54A FRANCINE COURT                       ,78A         ,10306, 1 , -   , 1 , -   , -   ,1988,1,R3, -   ,10/13/2016
5,NEW DORP                 ,04  TAX CLASS 1 CONDOS                      ,1A,4229,1047, ,R3,52A FRANCINE COURT                       ,80A         ,10306, 1 , -   , 1 , -   , -   ,1988,1,R3," 276,000 ",11/8/2016
5,NEW DORP                 ,04  TAX CLASS 1 CONDOS                      ,1A,4229,1048, ,R3,52B FRANCINE COURT                       ,80B         ,10306, 1 , -   , 1 , -   , -   ,1988,1,R3," 175,000 ",1/7/2016
5,NEW DORP                 ,04  TAX CLASS 1 CONDOS                      ,1A,4229,1056, ,R3,44B FRANCINE COURT                       ,88B         ,10306, 1 , -   , 1 , -   , -   ,1988,1,R3," 195,000 ",1/26/2016
5,NEW DORP                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3619,20, ,V0,KRUSER STREET                            ,            ,10306, -   , -   , -   ," 4,895 ", -   ,0,1,V0," 891,148 ",11/1/2016
5,NEW DORP                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3619,21, ,V0,KRUSER STREET                            ,            ,10306, -   , -   , -   ," 4,896 ", -   ,0,1,V0," 875,695 ",8/24/2016
5,NEW DORP                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3636,88, ,V0,N/A EDISON STREET                        ,            ,10306, -   , -   , -   ," 4,000 ", -   ,0,1,V0, -   ,4/27/2016
5,NEW DORP                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,4033,109, ,V0,N/A TITUS AVENUE                         ,            ,10306, -   , -   , -   ," 2,525 ", -   ,0,1,V0, -   ,8/26/2016
5,NEW DORP                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,4033,109, ,V0,N/A TITUS AVENUE                         ,            ,10306, -   , -   , -   ," 2,525 ", -   ,0,1,V0, -   ,8/26/2016
5,NEW DORP                 ,05  TAX CLASS 1 VACANT LAND                 ,1,4047,51, ,B2,117 WINHAM AVENUE                        ,            ,10306, 2 , -   , 2 ," 2,525 ", 868 ,1930,1,V0," 142,555 ",12/21/2016
5,NEW DORP                 ,09  COOPS - WALKUP APARTMENTS               ,2C,4195,21, ,C6,"80 2ND STREET, 2ND                       ",            ,10306, -   , -   , -   , -   , -   ,1949,2,C6," 255,000 ",5/19/2016
5,NEW DORP                 ,09  COOPS - WALKUP APARTMENTS               ,2C,4195,21, ,C6,"80 2ND STREET, 2R                        ",            ,10306, -   , -   , -   , -   , -   ,1949,2,C6," 246,000 ",10/26/2016
5,NEW DORP                 ,21  OFFICE BUILDINGS                        ,4,3616,5, ,O7,2301 HYLAN BOULEVARD                     ,            ,10306, -   , 1 , 1 ," 4,094 "," 1,514 ",1965,4,O7," 350,000 ",12/14/2016
5,NEW DORP                 ,21  OFFICE BUILDINGS                        ,4,3636,1, ,O1,347 EDISON STREET                        ,            ,10306, -   , 2 , 2 ," 10,000 "," 3,300 ",1930,4,O1," 950,000 ",4/27/2016
5,NEW DORP                 ,21  OFFICE BUILDINGS                        ,4,3637,31, ,O1,147 NEW DORP LANE                        ,            ,10306, -   , 2 , 2 ," 6,650 "," 4,600 ",1931,4,O1," 564,000 ",10/4/2016
5,NEW DORP                 ,21  OFFICE BUILDINGS                        ,4,4199,6, ,O2,43 NEW DORP PLAZA                        ,            ,10306, -   , 2 , 2 ," 2,225 "," 3,768 ",1920,4,O2," 120,000 ",8/16/2016
