BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,PELHAM PARKWAY NORTH,01 ONE FAMILY DWELLINGS,1,4477,8,,A1,1455 WARING AVE,,10469,1,0,1,"4,000","2,026",1935,1,A1,"640,000",1/15/2021
2,PELHAM PARKWAY NORTH,01 ONE FAMILY DWELLINGS,1,4477,16,,A2,2416 FENTON,,10469,1,0,1,"2,500","1,260",1920,1,A2,"300,000",11/2/2020
2,PELHAM PARKWAY NORTH,01 ONE FAMILY DWELLINGS,1,4477,44,,A2,2445 EASTCHESTER ROAD,,10469,1,0,1,"3,010","1,071",1915,1,A2,0,6/1/2021
2,PELHAM PARKWAY NORTH,01 ONE FAMILY DWELLINGS,1,4480,5,,A1,2500 FENTON AVE,,10469,1,0,1,"5,000","2,246",1950,1,A1,0,5/17/2021
2,PELHAM PARKWAY NORTH,01 ONE FAMILY DWELLINGS,1,4480,30,,A5,2552 FENTON AVENUE,,10469,1,0,1,"2,400","1,925",1940,1,A5,"659,999",12/23/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4353,18,,B1,2328 BARNES AVENUE,,10467,2,0,2,"2,500","2,056",1950,1,B1,"630,000",5/5/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4353,19,,B1,2332 BARNES AVENUE,,10467,2,0,2,"3,325","3,399",1940,1,B1,0,2/26/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4365,25,,B1,2253 ESPLANADE AVENUE,,10469,2,0,2,"3,373","2,140",1950,1,B1,0,7/28/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4367,20,,B1,2244 HERING AVENUE,,10469,2,0,2,"5,000","2,784",1950,1,B1,"990,000",3/29/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4367,27,,B1,1178 ASTOR AVENUE,,10469,2,0,2,"3,700","2,095",1950,1,B1,0,1/7/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4369,54,,B1,1188 WARING AVENUE,,10469,2,0,2,"3,979","3,048",1950,1,B1,"650,000",9/13/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4374,11,,B1,2310 TENBROECK,,10469,2,0,2,"2,500","1,512",1955,1,B1,0,12/3/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4375,25,,B1,1244 WARING AVE,,10469,2,0,2,"2,500","1,694",1955,1,B1,"445,000",5/20/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4379,11,,B1,2210 YOUNG AVENUE,,10469,2,0,2,"2,500","2,580",1950,1,B1,0,3/31/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4380,29,,B3,2319 WILSON AVENUE,,10469,2,0,2,"2,500","1,860",1950,1,B3,"675,000",3/5/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4382,27,,B3,2323 FISH AVENUE,,10469,2,0,2,"2,500","1,775",1955,1,B3,"715,000",1/25/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4384,28,,B1,1404 ASTOR AVENUE,,10469,2,0,2,"2,520","2,265",1950,1,B1,0,10/5/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4385,8,,B3,1425 PELHAM PARKWAY NORTH,,10469,2,0,2,"2,482","2,258",1960,1,B3,0,2/10/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4388,41,,B1,2321 FENTON AVENUE,,10469,2,0,2,"2,800","1,690",1955,1,B1,"680,000",11/20/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4389,16,,B3,2216 FENTON AVENUE,,10469,2,0,2,"2,342","2,018",1950,1,B3,0,5/14/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4432,6,,B1,755 WARING AVENUE,,10467,2,0,2,"2,500","2,660",1965,1,B1,0,9/11/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4432,7,,B1,753 WARING AVENUE,,10467,2,0,2,"2,500","2,425",1965,1,B1,"800,000",7/16/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4436,47,,B1,2425 BARNES AVENUE,,10467,2,0,2,"2,500","2,295",1960,1,B1,0,11/9/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4436,47,,B1,2425 BARNES AVENUE,,10467,2,0,2,"2,500","2,295",1960,1,B1,"690,000",3/12/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4437,16,,B1,2428 BARNES AVENUE,,10467,2,0,2,"1,900","2,422",1950,1,B1,0,11/5/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4437,44,,B3,2429 MATTHEWS AVENUE,,10467,2,0,2,"2,500","2,025",1899,1,B3,"325,000",1/6/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4438,24,,B2,2448 MATTHEWS AVENUE,,10467,2,0,2,"5,000","2,398",1930,1,B2,"500,000",1/20/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4440,51,,B1,2515 MATTHEWS,,10467,2,0,2,"1,800","1,831",1955,1,B1,"400,000",12/15/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4440,51,,B1,2515 MATTHEWS AVENUE,,10467,2,0,2,"1,800","1,831",1955,1,B1,"745,000",9/21/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4441,26,,B2,2548 MATTHEWS AVENUE,,10467,2,0,2,"2,500","1,914",1915,1,B2,"635,000",5/13/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4445,29,,B1,2560 BRONXWOOD AVENUE,,10469,2,0,2,"2,500","2,840",1960,1,B1,"749,000",4/8/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4445,68,,B1,2513 RADCLIFF AVENUE,,10469,2,0,2,"3,000","2,700",2004,1,B1,0,3/17/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4447,32,,B1,2568 COLDEN AVE,,10469,2,0,2,"1,425","2,160",1965,1,B1,"650,000",12/1/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4447,33,,S2,2570 COLDEN AVENUE,,10469,2,1,3,"1,584","2,640",1965,1,S2,0,6/14/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4447,38,,B2,2553 WILLIAMSBRIDGE ROAD,,10469,2,0,2,"2,672","2,520",1925,1,B2,"839,950",9/15/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4449,19,,B1,2434 LURTING AVENUE,,10469,2,0,2,"2,542","2,485",1940,1,B1,0,2/28/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4449,21,,B1,2444 LURTING AVENUE,,10469,2,0,2,"2,450","2,070",1940,1,B1,"705,000",10/12/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4452,50,,B1,1080 ALLERTON,,10469,2,0,2,"1,900","1,966",1965,1,B1,0,6/25/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4452,58,,B3,2565 LACONIA AVENUE,,10469,2,0,2,"2,500","1,615",1940,1,B3,"500,000",10/13/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4455,8,,B1,2406 ESPLANADE,,10469,2,0,2,"3,420","3,031",1970,1,B1,0,4/26/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4456,1,,B3,1117 MACE AVENUE,,10469,2,0,2,"2,175","1,872",1965,1,B3,"670,000",8/11/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4456,14,,B3,2522 LACONIA AVENUE,,10469,2,0,2,"5,000","1,178",1940,1,B3,"645,000",11/16/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4456,160,,B3,2551 YATES AVENUE,,10469,2,0,2,"1,900","1,881",1945,1,B3,"680,000",11/12/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4457,58,,B1,2561 HERING AVE,,10469,2,0,2,"2,500","2,200",1920,1,B1,"685,000",3/24/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4457,68,,B9,2537 HERING AVENUE,,10469,2,0,2,"2,500","1,800",1960,1,B9,"625,000",7/28/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4458,57,,B3,2569 TENBROECK AVENUE,,10469,2,0,2,"2,500","1,573",1950,1,B3,"599,000",1/19/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4460,19,,B1,2436 PEARSALL AVENUE,,10469,2,0,2,"2,500","1,912",1945,1,B1,0,3/29/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4460,30,,B1,1234 MACE AVENUE,,10469,2,0,2,"2,200","2,200",1945,1,B1,0,7/21/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4460,136,,B9,2443 THROOP AVENUE,,10469,2,0,2,"1,800","1,732",1945,1,B9,"420,000",12/15/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4463,3,,B1,1243 MACE AVENUE,,10469,2,0,2,"2,835","1,584",1955,1,B1,"700,000",10/18/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4463,216,,B1,29 GABRIEL DRIVE,,10469,2,0,2,"3,108","2,640",1991,1,B1,0,1/14/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4463,222,,B1,16 GABRIEL DRIVE,,10469,2,0,2,"1,502","2,640",1991,1,B1,0,12/17/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4463,222,,B1,16 GABRIEL DRIVE,,10469,2,0,2,"1,502","2,640",1991,1,B1,0,2/10/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4465,26,,B1,1274 MACE AVE,,10469,2,0,2,"2,500","1,906",1950,1,B1,"140,000",8/30/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4466,12,,B1,2416 WILSON AVENUE,,10469,2,0,2,"2,500","2,156",1950,1,B1,0,1/20/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4466,49,,B1,2441 YOUNG AVENUE,,10469,2,0,2,"2,500","3,375",2019,1,B1,"952,064",11/12/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4467,61,,B3,2421 FISH AVENUE,,10469,2,0,2,"4,125","2,198",1960,1,B3,"700,000",8/31/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4467,63,,B3,2417 FISH AVE,,10469,2,0,2,"4,125","2,198",1960,1,B3,"880,000",8/27/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4467,147,,B3,2449 FISH AVE,,10469,2,0,2,"1,800","1,813",1955,1,B3,"750,000",10/8/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4468,50,,B1,2563 WILSON AVENUE,,10469,2,0,2,"2,500","1,536",1951,1,B1,0,8/9/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4469,12,,B3,2510 WILSON AVE,,10469,2,0,2,"2,500","2,015",1945,1,B3,0,3/12/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4469,41,,B9,2556 WILSON AVENUE,,10469,2,0,2,"2,200","1,879",1950,1,B9,"483,000",10/5/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4469,63,,B1,2567 YOUNG AVENUE,,10469,2,0,2,"2,200","1,446",1950,1,B1,0,5/31/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4471,3,,B3,1363 WARING AVENUE,,10469,2,0,2,"2,500","2,016",1910,1,B3,0,2/24/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4471,10,,B3,2412 FISH AVENUE,,10469,2,0,2,"2,475","1,966",1945,1,B3,"660,000",8/19/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4472,25,,B3,2446 SEYMOUR AVENUE,,10469,2,0,2,"3,117","1,920",1915,1,B3,"700,000",10/19/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4473,46,,B3,2433 FENTON AVENUE,,10469,2,0,2,"5,000","2,578",1920,1,B3,"582,000",11/20/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4476,45,,B1,1430 ALLERTON AVENUE,,10469,2,0,2,"2,825","1,763",1950,1,B1,0,12/4/2020
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4480,40,,B3,2562 FENTON AVENUE,,10469,2,0,2,"2,500","1,599",1940,1,B3,0,10/22/2021
2,PELHAM PARKWAY NORTH,02 TWO FAMILY DWELLINGS,1,4480,41,,B3,2564 FENTON AVENUE,,10469,2,0,2,"2,500","1,836",1940,1,B3,0,9/1/2021
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4438,120,,C0,2436 MATTHEWS AVENUE,,10467,3,0,3,"2,500","4,012",2007,1,C0,"1,124,000",6/11/2021
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4450,32,,C0,2558 PAULDING AVENUE,,10469,3,0,3,"2,558","2,935",1945,1,C0,0,8/23/2021
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4450,35,,C0,2564 PAULDING AVENUE,,10469,3,0,3,"5,100","1,925",1930,1,C0,"980,000",9/22/2021
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4466,43,,C0,1318 MACE AVENUE,,10469,3,0,3,"2,700","2,530",1950,1,C0,"855,000",4/14/2021
2,PELHAM PARKWAY NORTH,03 THREE FAMILY DWELLINGS,1,4471,17,,C0,2430 FISH AVENUE,,10469,3,0,3,"2,500","3,150",1940,1,C0,0,8/15/2021
2,PELHAM PARKWAY NORTH,05 TAX CLASS 1 VACANT LAND,1B,4450,34,,V0,N/A PAULDING AVENUE,,10469,0,0,0,954,0,,1,V0,"980,000",9/22/2021
2,PELHAM PARKWAY NORTH,05 TAX CLASS 1 VACANT LAND,1B,4472,55,,V0,N/A MORGAN AVENUE,,10469,0,0,0,"2,500",0,,1,V0,"780,000",1/14/2021
2,PELHAM PARKWAY NORTH,06 TAX CLASS 1 - OTHER,1,4477,45,,G0,N/A EASTCHESTER ROAD,,10469,0,0,0,"3,177",0,1950,1,G0,0,6/1/2021
2,PELHAM PARKWAY NORTH,07 RENTALS - WALKUP APARTMENTS,2A,4446,53,,C3,2555 COLDEN AVE,,10469,4,0,4,"2,500","3,600",1939,2,C3,"665,000",7/8/2021
2,PELHAM PARKWAY NORTH,07 RENTALS - WALKUP APARTMENTS,2A,4463,200,,C3,1 GABRIEL DR,,10469,4,0,4,"4,726","5,280",1991,2,C3,10,2/27/2021
2,PELHAM PARKWAY NORTH,08 RENTALS - ELEVATOR APARTMENTS,2,4344,35,,D7,2251 HOLLAND AVENUE,,10467,43,6,49,"10,000","54,000",1931,2,D7,0,3/11/2021
2,PELHAM PARKWAY NORTH,08 RENTALS - ELEVATOR APARTMENTS,2,4352,1,,D1,789 ASTOR AVENUE,,10467,75,0,75,"20,000","65,514",1964,2,D1,0,3/11/2021
2,PELHAM PARKWAY NORTH,08 RENTALS - ELEVATOR APARTMENTS,2,4436,1,,D1,789 WARING AVENUE,,10467,75,0,75,"27,500","97,625",1962,2,D1,0,3/11/2021
2,PELHAM PARKWAY NORTH,10 COOPS - ELEVATOR APARTMENTS,2,4343,1,,D4,"2235 CRUGER AVE, 6G",,10467,,,,,,1952,2,D4,"90,000",10/5/2021
2,PELHAM PARKWAY NORTH,10 COOPS - ELEVATOR APARTMENTS,2,4343,1,,D4,"2255 CRUGER AVENUE, 3G",,10467,,,,,,1952,2,D4,"90,000",11/9/2020
2,PELHAM PARKWAY NORTH,22 STORE BUILDINGS,4,4449,60,,K1,2414 WILLIAMSBRIDGE ROAD,,10469,0,9,9,"23,798","14,800",1950,4,K1,"5,000,000",1/19/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4202,40,,A1,1856 HERING AVENUE,,10461,1,0,1,"2,800","1,476",1930,1,A1,"685,000",4/19/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4203,33,,A5,1832 TENBROECK AVENUE,,10461,1,0,1,"2,525","1,980",1935,1,A5,0,11/13/2020
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4203,57,,A2,1218 LAKEWOOD PLACE,,10461,1,0,1,"2,012","1,757",1950,1,A2,"515,000",12/9/2020
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4203,95,,A5,1776 TENBROECK AVENUE,,10461,1,0,1,"3,080","1,757",1950,1,A5,0,2/18/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4205,16,,A5,1824 SEMINOLE AVE,,10461,1,0,1,"1,800","1,260",1940,1,A5,"620,000",1/22/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4210,3,,A5,1864 NARRAGANSETT AVENUE,,10461,1,0,1,"2,025","1,400",1940,1,A5,"686,000",3/22/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4210,33,,A1,1237 PINCHOT PLACE,,10461,1,0,1,"4,000","1,950",1930,1,A1,0,5/6/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4221,31,,A5,1572 RHINELANDER AVE,,10461,1,0,1,"2,500","1,512",1945,1,A5,"650,000",7/30/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4221,60,,A2,1525 MCDONALD STREET,,10461,1,0,1,"5,000","1,560",1945,1,A2,0,6/11/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4221,60,,A2,1525 MCDONALD STREET,,10461,1,0,1,"5,000","1,560",1945,1,A2,"620,000",9/28/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4277,16,,A5,1939 NARRAGANSETT AVENUE,,10461,1,0,1,"2,500","1,750",1940,1,A5,0,11/12/2020
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4277,20,,A5,1931 NARRAGANSETT AVENUE,,10461,1,0,1,"2,500","1,750",1940,1,A5,0,11/6/2020
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4277,22,,A5,1927 NARRAGANSETT AVENUE,,10461,1,0,1,"2,500","1,750",1940,1,A5,"670,000",11/19/2020
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4277,25,,A5,1921 NARRAGANSETT AVENUE,,10461,1,0,1,"2,500","1,400",1940,1,A5,0,7/31/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4277,31,,A5,1909 NARRAGANSETT AVENUE,,10461,1,0,1,"2,500","1,400",1940,1,A5,"670,000",2/16/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4277,51,,A1,1934 TENBROECK AVENUE,,10461,1,0,1,"3,425","2,001",1940,1,A1,"600,000",8/4/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4278,38,,A3,1932 NARRAGANSETT AVENUE,,10461,1,0,1,"10,594","2,348",1935,1,A3,0,7/29/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4278,58,,A1,1255 PAWNEE PLACE,,10461,1,0,1,"4,121","2,295",1940,1,A1,0,1/19/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4278,92,,A1,1240 PAWNEE PL,,10461,1,0,1,"3,325","1,925",1940,1,A1,"745,000",10/4/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4278,105,,A5,1247 RHINELANDER AVENUE,,10461,1,0,1,"2,500","1,400",1940,1,A5,"700,000",12/23/2020
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4293,60,,A5,2061 MATTHEWS AVE,,10462,1,0,1,"1,163","1,648",1960,1,A5,"465,000",11/24/2020
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4303,25,,A1,1057 NEILL AVE,,10461,1,0,1,"2,500","1,240",1925,1,A1,"540,000",4/29/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4306,36,,A1,2028 TOMLINSON AVENUE,,10461,1,0,1,"5,000","2,673",1940,1,A1,"580,000",11/4/2020
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4311,1,,S1,1160 PELHAM PARKWAY SOUTH,,10461,1,1,2,"4,000","3,066",1950,1,S1,0,3/15/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4311,22,,A2,1165 LYDIG AVE,,10461,1,0,1,"5,000",785,1945,1,A2,0,6/21/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4323,12,,S1,2136 MATTHEWS AVENUE,,10462,1,1,2,"5,000","3,000",1940,1,S1,"1,045,000",5/26/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4323,62,,A5,2143 MULINER AVENUE,,10462,1,0,1,"2,000","2,035",1940,1,A5,"355,000",7/14/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4324,54,,A5,2163 BOGART AVENUE,,10462,1,0,1,"2,300","1,925",1940,1,A5,"530,000",4/29/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4324,61,,A5,2145 BOGART AVENUE,,10462,1,0,1,"1,800","1,842",1940,1,A5,0,3/26/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4327,25,,A3,2105 LURTING AVENUE,,10461,1,0,1,"3,500","3,589",1940,1,A3,"850,000",10/4/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4327,35,,A1,2116 HONE AVENUE,,10461,1,0,1,"2,500","2,106",1940,1,A1,0,3/26/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4330,44,,A1,2110 LURTING AVE,,10461,1,0,1,"3,450","1,414",1940,1,A1,"750,500",6/30/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4331,15,,A3,2137 TOMLINSON AVENUE,,10461,1,0,1,"5,000","1,496",1930,1,A3,"725,000",1/21/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4331,17,,A3,2133 TOMLINSON AVENUE,,10461,1,0,1,"5,000","1,496",1930,1,A3,0,4/9/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4331,33,,A1,2104 HAIGHT AVENUE,,10461,1,0,1,"3,375","2,040",1940,1,A1,"710,000",1/19/2021
2,PELHAM PARKWAY SOUTH,01 ONE FAMILY DWELLINGS,1,4332,41,,A3,2132 TOMLINSON AVE,,10461,1,0,1,"5,000","2,119",1940,1,A3,"750,000",3/22/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4205,38,,B1,1766 SEMINOLE AVENUE,,10461,2,0,2,"2,162","2,212",1940,1,B1,"795,000",9/29/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4219,39,,B2,1563 BASSETT AVENUE,,10461,2,0,2,"2,366","1,068",1920,1,B2,"475,000",7/8/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4220,35,,B3,1531 SEMINOLE STREET,,10461,2,0,2,"4,597","1,444",1955,1,B3,0,6/7/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4221,20,,B1,1538 RHINELANDER AVENUE,,10461,2,0,2,"2,500","1,890",1945,1,B1,"825,000",6/14/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4221,52,,B1,1551 MCDONALD STREET,,10461,2,0,2,"2,500","1,890",1945,1,B1,0,2/9/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4222,3,,B2,2104 EASTCHESTER ROAD,,10461,2,0,2,"4,419","1,856",1925,1,B2,0,2/9/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4277,3,,B1,1206 NEILL AVENUE,,10461,2,0,2,"3,680","2,612",1955,1,B1,"860,000",4/28/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4293,46,,B1,2093 MATTHEWS AVENUE,,10462,2,0,2,"2,925","1,653",1950,1,B1,"630,000",1/25/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4293,47,,B3,2089 MATTHEWS AVENUE,,10462,2,0,2,"2,500","2,362",1940,1,B3,"785,000",3/24/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4297,33,,B1,2118 MATTHEWS AVENUE,,10462,2,0,2,"2,500","2,080",1950,1,B1,0,7/1/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4297,115,,B2,2066 MATTHEWS AVENUE,,10462,2,0,2,"2,989","2,174",1925,1,B2,0,12/30/2020
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4297,115,,B2,2066 MATTHEWS AVENUE,,10462,2,0,2,"2,989","2,174",1925,1,B2,0,6/7/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4297,143,,B3,2101 MULINER AVENUE,,10462,2,0,2,"1,950","1,966",1945,1,B3,"600,000",7/20/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4299,19,,B9,2060 BOGART AVENUE,,10462,2,0,2,"2,500","2,220",1950,1,B9,0,2/10/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4299,20,,B9,2062 BOGART AVENUE,,10462,2,0,2,"3,993","2,220",1950,1,B9,"865,000",7/27/2021
2,PELHAM PARKWAY SOUTH,02 TWO FAMILY DWELLINGS,1,4299,39,,B3,2037 RADCLIFF AVENUE,,10462,2,0,2,"2,500","1,250",1952,1,B3,"690,000",5/7/2021
